current_ray_data_ld.x,current_ray_data_ld.y,current_ray_data_ld.z,current_ray_data_lo.x,current_ray_data_lo.y,current_ray_data_lo.z,current_ray_data_rd.x,current_ray_data_rd.y,current_ray_data_rd.z,current_ray_data_rd.x,current_ray_data_rd.y,current_ray_data_rd.z,object_name
0.9768851, -0.2045293, -0.06215435,8.254878, 2.355354, 24.34113,0.9768851, -0.2045293, -0.06215435,8.250059, 2.352009, 24.2764
0.9768819, -0.2045422, -0.0621637,8.25495, 2.355282, 24.34118,0.9768819, -0.2045422, -0.0621637,8.250131, 2.35194, 24.27644
0.9768789, -0.2045536, -0.06217293,8.255008, 2.355218, 24.34122,0.9768789, -0.2045536, -0.06217293,8.250189, 2.351879, 24.27649
0.9768758, -0.2045652, -0.06218312,8.255062, 2.355154, 24.34126,0.9768758, -0.2045652, -0.06218312,8.250243, 2.351818, 24.27652
0.9768717, -0.2045804, -0.06219743,8.255125, 2.355073, 24.34131,0.9768717, -0.2045804, -0.06219743,8.250305, 2.35174, 24.27657
0.9768684, -0.2045925, -0.06220994,8.255168, 2.355009, 24.34134,0.9768684, -0.2045925, -0.06220994,8.250348, 2.351679, 24.27661
0.9768657, -0.2046019, -0.06222038,8.255198, 2.354959, 24.34137,0.9768657, -0.2046019, -0.06222038,8.250377, 2.351633, 24.27663
0.9768621, -0.2046147, -0.06223564,8.25523, 2.354894, 24.3414,0.9768621, -0.2046147, -0.06223564,8.25041, 2.351571, 24.27666
0.9768587, -0.2046264, -0.06225007,8.255255, 2.354835, 24.34142,0.9768587, -0.2046264, -0.06225007,8.250434, 2.351515, 24.27669
0.9768553, -0.2046381, -0.06226575,8.255274, 2.35478, 24.34145,0.9768553, -0.2046381, -0.06226575,8.250452, 2.351463, 24.27671
0.9768516, -0.2046506, -0.06228356,8.255289, 2.354724, 24.34147,0.9768516, -0.2046506, -0.06228356,8.250467, 2.351411, 24.27673
0.9768484, -0.2046611, -0.06229911,8.255298, 2.354681, 24.34149,0.9768484, -0.2046611, -0.06229911,8.250476, 2.351371, 24.27675
0.976844, -0.2046752, -0.06232123,8.255304, 2.354627, 24.34151,0.976844, -0.2046752, -0.06232123,8.250483, 2.351322, 24.27677
0.9768406, -0.2046858, -0.06233905,8.255305, 2.35459, 24.34152,0.9768406, -0.2046858, -0.06233905,8.250483, 2.351289, 24.27679
0.976837, -0.2046971, -0.0623586,8.255303, 2.354554, 24.34154,0.976837, -0.2046971, -0.0623586,8.25048, 2.351256, 24.2768
0.9768333, -0.2047086, -0.06237905,8.255297, 2.354521, 24.34155,0.9768333, -0.2047086, -0.06237905,8.250473, 2.351227, 24.27681
0.9768286, -0.2047227, -0.06240575,8.255284, 2.354485, 24.34156,0.9768286, -0.2047227, -0.06240575,8.25046, 2.351196, 24.27682
